Gene_ID	Annotation
C1G06137.1	GO:0005739
C1G06140.1	GO:0005739
C1G06148.2	GO:0005739
C1G06150.1	GO:0009507
C1G06160.1	GO:0005634
C1G06170.1	GO:0005634
C1G06180.1	GO:0005634
C1G06190.1	GO:0009507
C1G06190.1	GO:0005634
C1G06200.1	GO:0005739
C1G06210.1	GO:0005634
C1G06220.2	GO:0005886
C1G06220.2	GO:0005737
C1G06220.2	GO:0005618
C1G06225.1	GO:0005576
C1G06240.1	GO:0009507
C1G06250.1	GO:0009507
C1G06260.1	GO:0005576
C1G06270.1	GO:0005739
C1G06280.1	GO:0005634
C1G06320.1	GO:0005634
C1G06330.1	GO:0005737
C1G06340.1	GO:0005634
C1G06350.1	GO:0005739
C1G06360.1	GO:0005739
C1G06380.1	GO:0009941
C1G06380.1	GO:0005634
C1G06380.1	GO:0009941
C1G06380.1	GO:0009507
C1G06380.1	GO:0009941
C1G06380.1	GO:0009941
C1G06390.1	GO:0005886
C1G06400.1	GO:0005886
C1G06400.1	GO:0005737
C1G06410.1	GO:0005829
C1G06410.1	GO:0005634
C1G06430.1	GO:0009534
C1G06430.1	GO:0009534
C1G06430.1	GO:0009535
C1G06430.1	GO:0009941
C1G06430.1	GO:0009507
C1G06430.1	GO:0009941
C1G06430.1	GO:0009535
C1G06430.1	GO:0009507
C1G06430.1	GO:0009535
C1G06430.1	GO:0016020
C1G06430.1	GO:0009535
C1G06430.1	GO:0009535
C1G06430.1	GO:0009535
C1G06430.1	GO:0009941
C1G06430.1	GO:0009534
C1G06430.1	GO:0009535
C1G06430.1	GO:0009535
C1G06430.1	GO:0009534
C1G06430.1	GO:0009941
C1G06430.1	GO:0009535
C1G06430.1	GO:0009535
C1G06430.1	GO:0005739
C1G06430.1	GO:0009579
C1G06440.1	GO:0009507
C1G06460.1	GO:0005777
C1G06460.1	GO:0005777
C1G06470.1	GO:0005886
C1G06490.1	GO:0005886
C1G06500.1	GO:0009507
C1G06510.1	GO:0005634
C1G06515.1	GO:0005739
C1G06520.1	GO:0005739
C1G06530.1	GO:0005774
C1G06530.1	GO:0005774
C1G06530.1	GO:0005774
C1G06540.1	GO:0009507
C1G06550.1	GO:0005737
C1G06580.1	GO:0005739
C1G06590.1	GO:0005634
C1G06620.1	GO:0005737
C1G06630.1	GO:0005634
C1G06640.1	GO:0005737
C1G06645.1	GO:0005737
C1G06650.2	GO:0005737
C1G06660.1	GO:0005634
C1G06670.1	GO:0005737
C1G06680.1	GO:0009941
C1G06680.1	GO:0009507
C1G06680.1	GO:0009534
C1G06680.1	GO:0009535
C1G06680.1	GO:0031977
C1G06680.1	GO:0048046
C1G06680.1	GO:0009570
C1G06680.1	GO:0009507
C1G06680.1	GO:0009579
C1G06680.1	GO:0042742
C1G06680.1	GO:0009535
C1G06680.1	GO:0009535
C1G06680.1	GO:0009941
C1G06680.1	GO:0009535
C1G06680.1	GO:0009535
C1G06680.1	GO:0009570
C1G06680.1	GO:0009941
C1G06680.1	GO:0009579
C1G06680.1	GO:0009535
C1G06680.1	GO:0009534
C1G06680.1	GO:0009535
C1G06680.1	GO:0009507
C1G06680.1	GO:0009535
C1G06680.1	GO:0009570
C1G06680.1	GO:0009941
C1G06680.1	GO:0009535
C1G06680.1	GO:0009570
C1G06680.1	GO:0009535
C1G06680.1	GO:0042742
C1G06680.1	GO:0009534
C1G06680.1	GO:0009579
C1G06680.1	GO:0009579
C1G06680.1	GO:0009570
C1G06680.1	GO:0009570
C1G06680.1	GO:0009570
C1G06680.1	GO:0009534
C1G06680.1	GO:0009570
C1G06690.1	GO:0010287
C1G06690.1	GO:0010287
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009507
C1G06690.1	GO:0009535
C1G06690.1	GO:0009941
C1G06690.1	GO:0010287
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009535
C1G06690.1	GO:0005737
C1G06690.1	GO:0009507
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009941
C1G06690.1	GO:0009535
C1G06690.1	GO:0009535
C1G06690.1	GO:0009941
C1G06690.1	GO:0009535
C1G06690.1	GO:0010287
C1G06700.1	GO:0005886
C1G06700.1	GO:0009506
C1G06700.1	GO:0005886
C1G06710.1	GO:0005739
C1G06720.1	GO:0005634
C1G06750.2	GO:0005634
C1G06760.1	GO:0005634
C1G06770.1	GO:0005737
C1G06780.2	GO:0005794
C1G06790.1	GO:0005634
C1G06800.1	GO:0009507
C1G06810.1	GO:0005634
C1G06820.1	GO:0009507
C1G06830.1	GO:0005737
C1G06840.1	GO:0005886
C1G06840.1	GO:0005576
C1G06840.1	GO:0006468
C1G06840.1	GO:0006468
C1G06840.1	GO:0006468
C1G06840.1	GO:0016020
C1G06850.1	GO:0005634
C1G06870.1	GO:0009507
C1G06890.1	GO:0005886
C1G06900.1	GO:0005829
C1G06900.1	GO:0005737
C1G06920.1	GO:0005634
C1G06923.1	GO:0005739
C1G06925.1	GO:0005634
C1G06930.1	GO:0005634
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009507
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009507
C1G06950.1	GO:0016020
C1G06950.1	GO:0009941
C1G06950.1	GO:0009941
C1G06950.1	GO:0009507
C1G06950.1	GO:0009941
C1G06960.1	GO:0005634
C1G06970.1	GO:0005886
C1G06990.1	GO:0005576
C1G07000.1	GO:0005886
C1G07000.1	GO:0005634
C1G07010.3	GO:0009507
C1G07020.1	GO:0005634
C1G07025.1	GO:0005739
C1G07030.1	GO:0005739
C1G07040.1	GO:0009507
C1G07050.1	GO:0005634
C1G07060.1	GO:0005739
C1G07070.1	GO:0005829
C1G07070.1	GO:0005737
C1G07080.1	GO:0005773
C1G07080.1	GO:0005773
C1G07080.1	GO:0005576
C1G07090.1	GO:0005634
C1G07110.1	GO:0005886
C1G07110.1	GO:0005634
C1G07120.1	GO:0009507
C1G07120.1	GO:0009941
C1G07120.1	GO:0009941
C1G07120.1	GO:0009941
C1G07120.1	GO:0009941
C1G07130.1	GO:0005634
C1G07140.1	GO:0005634
C1G07160.1	GO:0009507
C1G07170.1	GO:0005634
C1G07175.1	GO:0005576
C1G07180.1	GO:0005739
C1G07200.2	GO:0005737
C1G07230.1	GO:0005886
C1G07270.1	GO:0005634
C1G07290.1	GO:0005886
C1G07300.1	GO:0005634
C1G07310.1	GO:0005634
C1G07320.1	GO:0009507
C1G07320.1	GO:0009570
C1G07320.1	GO:0009570
C1G07320.1	GO:0009579
C1G07320.1	GO:0009570
C1G07320.1	GO:0022626
C1G07320.1	GO:0009535
C1G07320.1	GO:0022626
C1G07320.1	GO:0009570
C1G07320.1	GO:0022626
C1G07320.1	GO:0009535
C1G07320.1	GO:0022626
C1G07320.1	GO:0005634
C1G07320.1	GO:0009570
C1G07320.1	GO:0009570
C1G07320.1	GO:0009535
C1G07320.1	GO:0009507
C1G07320.1	GO:0009570
C1G07320.1	GO:0016020
C1G07320.1	GO:0009535
C1G07320.1	GO:0009507
C1G07320.1	GO:0009570
C1G07320.1	GO:0009535
C1G07330.1	GO:0005634
C1G07340.1	GO:0005886
C1G07360.1	GO:0005634
C1G07370.1	GO:0005634
C1G07380.1	GO:0005774
C1G07380.1	GO:0005774
C1G07380.1	GO:0005774
C1G07380.1	GO:0005576
C1G07400.1	GO:0005737
C1G07410.1	GO:0005886
C1G07410.1	GO:0005794
C1G07420.1	GO:0009941
C1G07420.1	GO:0009941
C1G07420.1	GO:0009941
C1G07420.1	GO:0009941
C1G07430.1	GO:0005886
C1G07460.1	GO:0005886
C1G07470.1	GO:0005634
C1G07473.1	GO:0005634
C1G07476.1	GO:0009507
C1G07480.1	GO:0005634
C1G07490.1	GO:0005634
C1G07500.1	GO:0005634
C1G07510.1	GO:0009535
C1G07510.1	GO:0009535
C1G07510.1	GO:0009535
C1G07510.1	GO:0005739
C1G07510.1	GO:0009535
C1G07510.1	GO:0009535
C1G07520.1	GO:0005634
C1G07530.1	GO:0005634
C1G07540.1	GO:0005634
C1G07550.1	GO:0005886
C1G07560.1	GO:0005886
C1G07570.3	GO:0009507
C1G07590.1	GO:0005739
C1G07590.1	GO:0046686
C1G07610.1	GO:0022626
C1G07610.1	GO:0022626
C1G07610.1	GO:0022626
C1G07610.1	GO:0022626
C1G07615.1	GO:0005737
C1G07620.1	GO:0005634
C1G07630.1	GO:0005634
C1G07630.1	GO:0005886
C1G07640.3	GO:0005634
C1G07645.1	GO:0005576
C1G07650.2	GO:0005886
C1G07660.1	GO:0005634
C1G07660.1	GO:0005829
C1G07660.1	GO:0009507
C1G07660.1	GO:0005774
C1G07660.1	GO:0009506
C1G07660.1	GO:0005886
C1G07660.1	GO:0009507
C1G07660.1	GO:0005774
C1G07660.1	GO:0005774
C1G07670.1	GO:0005886
C1G07670.1	GO:0005634
C1G07680.1	GO:0005576
C1G07700.3	GO:0009507
C1G07700.3	GO:0005737
C1G07705.2	GO:0005634
C1G07725.1	GO:0005737
C1G07730.2	GO:0005576
C1G07740.1	GO:0005739
C1G07745.1	GO:0005737
C1G07750.1	GO:0005794
C1G07750.1	GO:0005829
C1G07750.1	GO:0009506
C1G07770.1	GO:0005886
C1G07770.1	GO:0005774
C1G07770.1	GO:0022626
C1G07770.1	GO:0005829
C1G07770.1	GO:0005618
C1G07770.1	GO:0022626
C1G07770.1	GO:0022626
C1G07770.1	GO:0009506
C1G07770.1	GO:0022626
C1G07770.1	GO:0009507
C1G07770.1	GO:0022626
C1G07770.1	GO:0022626
C1G07770.1	GO:0022626
C1G07770.1	GO:0005774
C1G07770.1	GO:0022626
C1G07770.1	GO:0005774
C1G07770.1	GO:0016020
C1G07790.1	GO:0009507
C1G07790.1	GO:0009507
C1G07790.1	GO:0005634
C1G07810.1	GO:0005774
C1G07810.1	GO:0005774
C1G07810.1	GO:0005886
C1G07810.1	GO:0005634
C1G07810.1	GO:0046686
C1G07810.1	GO:0005774
C1G07820.1	GO:0005634
C1G07830.1	GO:0005739
C1G07850.1	GO:0005794
C1G07860.1	GO:0005739
C1G07870.2	GO:0005634
C1G07880.2	GO:0005634
C1G07890.3	GO:0005794
C1G07890.3	GO:0005829
C1G07890.3	GO:0009651
C1G07890.3	GO:0005886
C1G07890.3	GO:0005737
C1G07890.3	GO:0009507
C1G07890.3	GO:0005618
C1G07890.3	GO:0009506
C1G07890.3	GO:0009651
C1G07890.3	GO:0046686
C1G07900.1	GO:0005634
C1G07901.1	GO:0005739
C1G07910.1	GO:0005634
C1G07920.1	GO:0005730
C1G07920.1	GO:0005774
C1G07920.1	GO:0005737
C1G07920.1	GO:0005774
C1G07920.1	GO:0005774
C1G07920.1	GO:0005730
C1G07920.1	GO:0005829
C1G07920.1	GO:0009506
C1G07920.1	GO:0005886
C1G07920.1	GO:0046686
C1G07920.1	GO:0005886
C1G07920.1	GO:0009507
C1G07920.1	GO:0016020
C1G07920.1	GO:0009507
C1G07930.1	GO:0005773
C1G07930.1	GO:0005773
C1G07930.1	GO:0009506
C1G07930.1	GO:0005737
C1G07940.1	GO:0005737
C1G07940.1	GO:0005886
C1G07940.1	GO:0009506
C1G07950.1	GO:0005634
C1G07960.2	GO:0009507
C1G07970.1	GO:0005634
C1G07980.1	GO:0005634
C1G07985.1	GO:0005739
C1G08000.1	GO:0005634
C1G08010.1	GO:0005634
C1G08030.1	GO:0005794
C1G08035.1	GO:0005739
C1G08040.1	GO:0005634
C1G08050.1	GO:0005886
C1G08050.1	GO:0005576
C1G08060.1	GO:0005634
C1G08065.1	GO:0005737
C1G08070.1	GO:0009507
C1G08080.1	GO:0009507
C1G08090.1	GO:0005886
C1G08100.1	GO:0005886
C1G08110.4	GO:0005829
C1G08110.4	GO:0009507
C1G08110.4	GO:0046686
C1G08110.4	GO:0009507
C1G08120.1	GO:0005739
C1G08130.1	GO:0005634
C1G08135.1	GO:0005634
C1G08140.1	GO:0005634
C1G08165.1	GO:0005634
C1G08170.1	GO:0005634
C1G08180.1	GO:0005634
C1G08190.1	GO:0005634
C1G08200.1	GO:0005634
C1G08200.1	GO:0048046
C1G08200.1	GO:0005829
C1G08210.1	GO:0005576
C1G08220.1	GO:0005739
C1G08230.2	GO:0005886
C1G08250.1	GO:0009507
C1G08260.1	GO:0009793
C1G08260.1	GO:0048046
C1G08260.1	GO:0005634
C1G08280.1	GO:0005794
C1G08290.1	GO:0005634
C1G08310.2	GO:0005634
C1G08315.1	GO:0005739
C1G08320.1	GO:0005634
C1G08340.1	GO:0005737
C1G08360.1	GO:0022626
C1G08360.1	GO:0022626
C1G08360.1	GO:0022626
C1G08360.1	GO:0009506
C1G08360.1	GO:0005829
C1G08360.1	GO:0022626
C1G08360.1	GO:0022626
C1G08360.1	GO:0005737
C1G08360.1	GO:0022626
C1G08360.1	GO:0022626
C1G08360.1	GO:0022626
C1G08360.1	GO:0005886
C1G08370.1	GO:0005634
C1G08380.1	GO:0005739
C1G08380.1	GO:0009579
C1G08380.1	GO:0009507
C1G08390.1	GO:0005634
C1G08400.1	GO:0009507
C1G08420.1	GO:0005886
C1G08420.1	GO:0005634
C1G08420.1	GO:0005886
C1G08430.1	GO:0005634
C1G08440.1	GO:0005886
C1G08450.1	GO:0009507
C1G08460.1	GO:0005634
C1G08465.1	GO:0005634
C1G08470.1	GO:0005774
C1G08470.1	GO:0009507
C1G08470.1	GO:0005774
C1G08470.1	GO:0005774
C1G08480.1	GO:0005774
C1G08480.1	GO:0005773
C1G08480.1	GO:0005773
C1G08480.1	GO:0005774
C1G08480.1	GO:0005739
C1G08480.1	GO:0005739
C1G08480.1	GO:0005774
C1G08490.1	GO:0009507
C1G08500.1	GO:0005886
C1G08510.1	GO:0009507
C1G08520.1	GO:0009570
C1G08520.1	GO:0009570
C1G08520.1	GO:0009507
C1G08520.1	GO:0009534
C1G08520.1	GO:0009534
C1G08520.1	GO:0009534
C1G08520.1	GO:0009570
C1G08520.1	GO:0009507
C1G08520.1	GO:0009570
C1G08520.1	GO:0009534
C1G08530.1	GO:0009941
C1G08530.1	GO:0009941
C1G08530.1	GO:0009941
C1G08530.1	GO:0009507
C1G08530.1	GO:0009941
C1G08540.1	GO:0009507
C1G08550.1	GO:0031977
C1G08550.1	GO:0009534
C1G08550.1	GO:0009507
C1G08550.1	GO:0009534
C1G08550.1	GO:0009534
C1G08550.1	GO:0009507
C1G08550.1	GO:0009534
C1G08560.1	GO:0005886
C1G08560.1	GO:0005886
C1G08560.1	GO:0009506
C1G08570.1	GO:0009507
C1G08580.1	GO:0005634
C1G08590.1	GO:0005886
C1G08600.3	GO:0005634
C1G08610.1	GO:0005739
C1G08620.1	GO:0005634
C1G08630.1	GO:0005737
C1G08640.1	GO:0009941
C1G08640.1	GO:0009941
C1G08640.1	GO:0009941
C1G08640.1	GO:0009507
C1G08640.1	GO:0009941
C1G08640.1	GO:0009941
C1G08640.1	GO:0009941
C1G08640.1	GO:0009941
C1G08640.1	GO:0009941
C1G08640.1	GO:0009507
C1G08650.1	GO:0005634
C1G08660.1	GO:0005794
C1G08660.1	GO:0005794
C1G08670.1	GO:0005737
C1G08680.4	GO:0005634
C1G08695.1	GO:0005576
C1G08710.2	GO:0005634
C1G08720.1	GO:0005634
C1G08770.1	GO:0005794
C1G08780.1	GO:0005634
C1G08780.1	GO:0005829
C1G08790.1	GO:0005634
C1G08800.1	GO:0005737
C1G08810.1	GO:0005634
C1G08820.1	GO:0005886
C1G08820.1	GO:0005886
C1G08830.1	GO:0005737
C1G08830.1	GO:0005829
C1G08840.2	GO:0005634
C1G08845.2	GO:0005576
C1G08860.1	GO:0005886
C1G08880.1	GO:0005634
C1G08890.1	GO:0005886
C1G08890.1	GO:0009507
C1G08900.1	GO:0005886
C1G08910.1	GO:0005634
C1G08920.2	GO:0005886
C1G08930.1	GO:0005886
C1G08970.4	GO:0005829
C1G08970.4	GO:0005634
C1G08980.1	GO:0005829
C1G08985.1	GO:0005634
C1G08990.1	GO:0005794
C1G09000.1	GO:0005737
C1G09010.1	GO:0005773
C1G09010.1	GO:0005576
C1G09010.1	GO:0005773
C1G09020.1	GO:0005634
C1G09030.1	GO:0005634
C1G09040.1	GO:0016020
C1G09040.1	GO:0005634
C1G09050.1	GO:0005634
C1G09060.3	GO:0005634
C1G09090.2	GO:0005886
C1G09100.1	GO:0005634
C1G09100.1	GO:0005886
C1G09100.1	GO:0016020
C1G09130.3	GO:0009507
C1G09140.1	GO:0005634
C1G09150.1	GO:0005829
C1G09150.1	GO:0005737
C1G09155.1	GO:0005634
C1G09160.2	GO:0005886
C1G09170.1	GO:0005737
C1G09180.1	GO:0005576
C1G09180.1	GO:0009507
C1G09190.1	GO:0005739
C1G09195.2	GO:0005886
C1G09200.1	GO:0005634
C1G09210.1	GO:0009651
C1G09210.1	GO:0005773
C1G09210.1	GO:0005773
C1G09210.1	GO:0009507
C1G09210.1	GO:0009651
C1G09220.1	GO:0022626
C1G09220.1	GO:0022626
C1G09220.1	GO:0005739
C1G09220.1	GO:0022626
C1G09220.1	GO:0022626
C1G09230.1	GO:0005634
C1G09245.1	GO:0005576
C1G09250.1	GO:0005634
C1G09260.1	GO:0005737
C1G09270.1	GO:0005737
C1G09270.1	GO:0005829
C1G09280.1	GO:0005634
C1G09290.1	GO:0005634
C1G09300.1	GO:0005739
C1G09310.1	GO:0005634
C1G09310.1	GO:0048046
C1G09320.1	GO:0005634
C1G09330.1	GO:0005794
C1G09340.1	GO:0009570
C1G09340.1	GO:0005794
C1G09340.1	GO:0005777
C1G09340.1	GO:0009570
C1G09340.1	GO:0009570
C1G09340.1	GO:0009570
C1G09340.1	GO:0010287
C1G09340.1	GO:0009507
C1G09340.1	GO:0016020
C1G09340.1	GO:0042742
C1G09340.1	GO:0009507
C1G09340.1	GO:0048046
C1G09340.1	GO:0005773
C1G09340.1	GO:0009941
C1G09340.1	GO:0009941
C1G09340.1	GO:0005773
C1G09340.1	GO:0009941
C1G09340.1	GO:0009941
C1G09340.1	GO:0042742
C1G09340.1	GO:0009570
C1G09340.1	GO:0010287
C1G09340.1	GO:0009506
C1G09340.1	GO:0010287
C1G09340.1	GO:0005777
C1G09340.1	GO:0009570
C1G09340.1	GO:0009570
C1G09340.1	GO:0009570
C1G09340.1	GO:0009507
C1G09340.1	GO:0010287
C1G09350.1	GO:0005634
C1G09370.1	GO:0009507
C1G09390.1	GO:0009570
C1G09390.1	GO:0005576
C1G09390.1	GO:0009570
C1G09390.1	GO:0009570
C1G09390.1	GO:0009570
C1G09400.1	GO:0005737
C1G09410.1	GO:0005739
C1G09415.1	GO:0005634
C1G09420.2	GO:0009507
C1G09430.1	GO:0005737
C1G09430.1	GO:0005829
C1G09440.1	GO:0005886
C1G09450.1	GO:0005634
C1G09470.1	GO:0005737
C1G09483.1	GO:0005739
C1G09520.1	GO:0005634
C1G09530.1	GO:0005634
C1G09540.1	GO:0005634
C1G09550.1	GO:0005576
C1G09560.1	GO:0005576
C1G09560.1	GO:0005618
C1G09560.1	GO:0005634
C1G09575.1	GO:0009507
C1G09590.1	GO:0005737
C1G09590.1	GO:0022626
C1G09590.1	GO:0022626
C1G09590.1	GO:0022626
C1G09590.1	GO:0009507
C1G09590.1	GO:0005730
C1G09590.1	GO:0022626
C1G09590.1	GO:0005730
C1G09600.1	GO:0005634
C1G09610.1	GO:0005576
C1G09620.1	GO:0009506
C1G09620.1	GO:0009507
C1G09620.1	GO:0005737
C1G09620.1	GO:0005829
C1G09630.1	GO:0005886
C1G09630.1	GO:0005886
C1G09630.1	GO:0005829
C1G09630.1	GO:0005886
C1G09640.1	GO:0009506
C1G09640.1	GO:0005737
C1G09640.1	GO:0005829
C1G09640.1	GO:0005886
C1G09645.1	GO:0009507
C1G09660.1	GO:0005634
C1G09665.1	GO:0005737
C1G09680.1	GO:0005739
C1G09690.1	GO:0005737
C1G09700.1	GO:0005737
C1G09710.2	GO:0005634
C1G09730.1	GO:0005634
C1G09740.1	GO:0005737
C1G09750.1	GO:0005576
C1G09750.1	GO:0048046
C1G09750.1	GO:0009505
C1G09750.1	GO:0005618
C1G09760.1	GO:0005730
C1G09760.1	GO:0009507
C1G09760.1	GO:0005829
C1G09760.1	GO:0005730
C1G09760.1	GO:0005634
C1G09760.1	GO:0005634
C1G09770.1	GO:0009507
C1G09770.1	GO:0005634
C1G09780.1	GO:0046686
C1G09780.1	GO:0005886
C1G09780.1	GO:0009506
C1G09780.1	GO:0005737
C1G09780.1	GO:0009507
C1G09780.1	GO:0005829
C1G09780.1	GO:0005886
C1G09790.1	GO:0005886
C1G09794.1	GO:0009507
C1G09795.1	GO:0009570
C1G09795.1	GO:0009570
C1G09795.1	GO:0009507
C1G09795.1	GO:0009570
C1G09795.1	GO:0009507
C1G09795.1	GO:0009570
C1G09800.1	GO:0005634
C1G09810.1	GO:0005634
C1G09812.1	GO:0005634
C1G09815.1	GO:0005634
C1G09820.1	GO:0005739
C1G09830.1	GO:0009570
C1G09830.1	GO:0009570
C1G09830.1	GO:0009507
C1G09830.1	GO:0009507
C1G09830.1	GO:0009570
C1G09830.1	GO:0009570
C1G09830.1	GO:0009507
C1G09840.1	GO:0005634
C1G09840.1	GO:0005886
C1G09850.1	GO:0005576
C1G09850.1	GO:0005773
C1G09850.1	GO:0005773
C1G09870.1	GO:0005576
C1G09870.1	GO:0005774
C1G09870.1	GO:0005774
C1G09870.1	GO:0005774
C1G09880.1	GO:0005576
C1G09890.1	GO:0005576
C1G09900.1	GO:0005739
C1G09900.1	GO:0016020
C1G09910.1	GO:0005576
C1G09920.1	GO:0005634
C1G09930.1	GO:0005886
C1G09930.1	GO:0005737
C1G09932.1	GO:0005634
C1G09940.1	GO:0009507
C1G09950.1	GO:0005634
C1G09960.1	GO:0005801
C1G09960.1	GO:0005886
C1G09970.2	GO:0005886
C1G09970.2	GO:0005886
C1G10010.1	GO:0005886
C1G10020.1	GO:0005634
C1G10030.1	GO:0005739
C1G10040.1	GO:0005634
C1G10050.1	GO:0005576
C1G10060.2	GO:0005739
C1G10070.1	GO:0005739
C1G10090.1	GO:0005576
C1G10095.1	GO:0005634
C1G10100.1	GO:0005634
C1G10110.1	GO:0005634
C1G10120.1	GO:0005634
C1G10120.1	GO:0005634
C1G10130.1	GO:0005794
C1G10130.1	GO:0005634
C1G10140.1	GO:0005886
C1G10150.1	GO:0005739
C1G10155.1	GO:0005634
C1G10170.1	GO:0005634
C1G10180.1	GO:0005634
C1G10190.1	GO:0005576
C1G10200.1	GO:0005886
C1G10200.1	GO:0005737
C1G10210.1	GO:0005634
C1G10220.1	GO:0005739
C1G10230.1	GO:0005634
C1G10240.1	GO:0005634
C1G10250.1	GO:0005634
C1G10270.1	GO:0005634
C1G10280.1	GO:0005739
C1G10290.1	GO:0005774
C1G10290.1	GO:0005886
C1G10290.1	GO:0005774
C1G10290.1	GO:0009506
C1G10290.1	GO:0005886
C1G10290.1	GO:0005774
C1G10290.1	GO:0005737
C1G10290.1	GO:0016020
C1G10300.1	GO:0005634
C1G10310.1	GO:0009507
C1G10320.1	GO:0005634
C1G10330.1	GO:0005739
C1G10350.1	GO:0005737
C1G10360.1	GO:0005737
C1G10370.1	GO:0005737
C1G10370.1	GO:0009507
C1G10380.1	GO:0005576
C1G10390.1	GO:0005634
C1G10410.1	GO:0005634
C1G10417.1	GO:0005737
C1G10430.1	GO:0005737
C1G10430.1	GO:0005886
C1G10430.1	GO:0005886
C1G10450.1	GO:0005634
C1G10455.1	GO:0005634
C1G10460.1	GO:0005576
C1G10470.1	GO:0005634
C1G10480.1	GO:0005634
C1G10490.1	GO:0005634
C1G10500.1	GO:0009507
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0009941
C1G10510.1	GO:0005739
C1G10510.1	GO:0009507
C1G10510.1	GO:0009941
C1G10520.1	GO:0005634
C1G10540.1	GO:0005886
C1G10540.1	GO:0009506
C1G10550.1	GO:0005576
C1G10570.1	GO:0005634
C1G10580.1	GO:0005634
C1G10585.1	GO:0005634
C1G10586.1	GO:0005634
C1G10588.1	GO:0005576
C1G10590.3	GO:0005886
C1G10590.3	GO:0005886
C1G10600.1	GO:0005634
C1G10610.1	GO:0005634
C1G10620.1	GO:0005886
C1G10630.1	GO:0005794
C1G10630.1	GO:0005886
C1G10630.1	GO:0005794
C1G10630.1	GO:0005829
C1G10630.1	GO:0016020
C1G10630.1	GO:0005774
C1G10630.1	GO:0005774
C1G10630.1	GO:0005507
C1G10630.1	GO:0005886
C1G10630.1	GO:0005774
C1G10640.1	GO:0005576
C1G10650.1	GO:0005737
C1G10657.1	GO:0005739
C1G10670.3	GO:0005737
C1G10690.1	GO:0005634
C1G10700.1	GO:0009507
C1G10710.1	GO:0005634
C1G10720.1	GO:0005634
C1G10740.1	GO:0005576
C1G10745.1	GO:0005576
C1G10747.1	GO:0005576
C1G10750.1	GO:0005739
C1G10760.1	GO:0009941
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009941
C1G10760.1	GO:0009507
C1G10760.1	GO:0009941
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009507
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10760.1	GO:0009941
C1G10760.1	GO:0009507
C1G10760.1	GO:0009570
C1G10760.1	GO:0009570
C1G10780.1	GO:0009506
C1G10780.1	GO:0005634
C1G10810.1	GO:0005737
C1G10820.2	GO:0005634
C1G10830.1	GO:0009507
C1G10830.1	GO:0009507
C1G10840.1	GO:0005829
C1G10840.1	GO:0005737
C1G10850.1	GO:0005886
C1G10865.1	GO:0009507
C1G10870.1	GO:0005794
C1G10880.1	GO:0005634
C1G10900.1	GO:0005886
C1G10900.1	GO:0005634
C1G10910.1	GO:0005739
C1G10930.1	GO:0009506
C1G10930.1	GO:0005634
C1G10940.2	GO:0005634
C1G10950.1	GO:0005576
C1G10950.1	GO:0005794
C1G10950.1	GO:0016020
C1G10960.1	GO:0009507
C1G10960.1	GO:0009570
C1G10960.1	GO:0009507
C1G10960.1	GO:0009570
C1G10960.1	GO:0009570
C1G10960.1	GO:0009570
C1G10970.1	GO:0009507
C1G10980.1	GO:0005773
C1G10980.1	GO:0005773
C1G10980.1	GO:0009507
C1G10980.1	GO:0009506
C1G10990.2	GO:0005739
C1G11040.1	GO:0005634
C1G11050.1	GO:0005886
C1G11060.1	GO:0005739
C1G11070.1	GO:0005737
C1G11080.2	GO:0005576
C1G11090.1	GO:0005634
C1G11090.1	GO:0005794
C1G11100.2	GO:0005634
C1G11110.1	GO:0005634
C1G11112.1	GO:0005739
C1G11120.1	GO:0005634
C1G11125.1	GO:0005634
C1G11130.1	GO:0005886
C1G11130.1	GO:0009506
C1G11160.1	GO:0005737
C1G11170.1	GO:0005739
C1G11180.2	GO:0005886
C1G11190.1	GO:0005576
C1G11220.1	GO:0009507
C1G11230.2	GO:0009507
C1G11240.1	GO:0005634
C1G11250.1	GO:0005886
C1G11260.1	GO:0005886
C1G11260.1	GO:0009506
C1G11260.1	GO:0005737
C1G11260.1	GO:0005886
C1G11260.1	GO:0005773
